0.0,75.0,26.0,28.0,10.0,16.0,0.0,40.0,10.0,12.0,8.0,5.0,6.0,16.0,6.0,5.0,3.0,4.0,4.0,0.0,4.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,countPrimes
0.0,93.0,28.0,22.0,21.0,16.0,4.0,12.0,16.0,15.0,4.0,10.0,6.0,11.0,8.0,8.0,6.0,6.0,9.0,0.0,4.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,countPrimes
0.0,87.0,23.0,18.0,12.0,12.0,0.0,16.0,10.0,12.0,4.0,5.0,6.0,12.0,6.0,9.0,3.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,0.0,4.0,countPrimes
0.0,93.0,28.0,14.0,18.0,12.0,4.0,16.0,10.0,12.0,4.0,5.0,6.0,8.0,6.0,8.0,3.0,2.0,8.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,4.0,4.0,0.0,3.0,countPrimes
0.0,81.0,27.0,16.0,16.0,12.0,0.0,24.0,7.0,6.0,0.0,5.0,6.0,8.0,6.0,8.0,3.0,2.0,8.0,16.0,4.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,countPrimes
0.0,87.0,23.0,20.0,12.0,12.0,0.0,16.0,11.0,12.0,4.0,5.0,6.0,10.0,6.0,9.0,3.0,2.0,8.0,0.0,3.0,0.0,2.0,6.0,3.0,1.0,4.0,8.0,0.0,4.0,countPrimes
0.0,15.0,6.0,6.0,3.0,0.0,4.0,16.0,5.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,fib
0.0,39.0,10.0,4.0,3.0,0.0,0.0,4.0,7.0,6.0,0.0,5.0,0.0,4.0,0.0,7.0,3.0,2.0,4.0,16.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,fib
0.0,24.0,10.0,6.0,6.0,0.0,8.0,12.0,6.0,0.0,4.0,5.0,3.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,fib
0.0,45.0,15.0,12.0,9.0,8.0,0.0,12.0,12.0,6.0,4.0,7.0,3.0,8.0,4.0,2.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,fib
0.0,45.0,18.0,16.0,4.0,16.0,0.0,28.0,7.0,6.0,0.0,5.0,0.0,10.0,8.0,3.0,3.0,2.0,4.0,0.0,3.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,fib
0.0,51.0,13.0,8.0,3.0,0.0,0.0,8.0,8.0,9.0,4.0,5.0,3.0,6.0,0.0,8.0,3.0,4.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,fib
0.0,36.0,15.0,14.0,6.0,12.0,4.0,8.0,7.0,3.0,4.0,5.0,3.0,9.0,6.0,2.0,3.0,2.0,4.0,0.0,3.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,fib
0.0,51.0,13.0,10.0,3.0,0.0,0.0,8.0,8.0,9.0,8.0,5.0,8.0,7.0,0.0,6.0,3.0,6.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,fib
0.0,48.0,10.0,8.0,4.0,0.0,0.0,0.0,9.0,12.0,4.0,5.0,3.0,6.0,0.0,6.0,3.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,fib
0.0,60.0,23.0,16.0,9.0,16.0,0.0,20.0,13.0,6.0,12.0,7.0,3.0,9.0,8.0,2.0,5.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,fib
0.0,57.0,14.0,16.0,0.0,0.0,0.0,8.0,10.0,12.0,12.0,5.0,6.0,10.0,0.0,9.0,3.0,6.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,3.0,fib
0.0,42.0,19.0,22.0,7.0,20.0,4.0,8.0,8.0,3.0,8.0,5.0,7.0,13.0,10.0,2.0,3.0,6.0,4.0,0.0,3.0,4.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,fib
0.0,36.0,15.0,20.0,6.0,12.0,4.0,8.0,5.0,3.0,8.0,5.0,10.0,12.0,6.0,2.0,3.0,6.0,4.0,0.0,3.0,4.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,fib
0.0,27.0,11.0,14.0,6.0,0.0,8.0,12.0,7.0,0.0,12.0,5.0,9.0,9.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,fib
0.0,48.0,21.0,22.0,7.0,20.0,4.0,16.0,7.0,3.0,8.0,5.0,8.0,13.0,10.0,2.0,3.0,6.0,4.0,0.0,3.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,fib
0.0,42.0,18.0,22.0,4.0,20.0,0.0,8.0,7.0,3.0,8.0,5.0,8.0,13.0,10.0,3.0,3.0,6.0,4.0,7.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,4.0,0.0,3.0,fib
0.0,159.0,57.0,34.0,38.0,44.0,0.0,8.0,17.0,15.0,8.0,9.0,6.0,21.0,22.0,13.0,6.0,6.0,12.0,0.0,3.0,24.0,0.0,0.0,5.0,1.0,5.0,12.0,4.0,1.0,fib
0.0,39.0,16.0,12.0,7.0,12.0,4.0,16.0,7.0,3.0,0.0,5.0,0.0,8.0,6.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,fib
0.0,57.0,22.0,30.0,4.0,32.0,0.0,8.0,9.0,15.0,8.0,5.0,7.0,17.0,16.0,6.0,3.0,6.0,6.0,0.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,fib
0.0,45.0,18.0,22.0,4.0,16.0,0.0,28.0,8.0,6.0,4.0,5.0,3.0,13.0,8.0,3.0,3.0,4.0,4.0,0.0,3.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,fib
0.0,39.0,16.0,18.0,7.0,12.0,4.0,16.0,7.0,3.0,4.0,5.0,0.0,11.0,6.0,2.0,3.0,2.0,4.0,0.0,3.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,fib
0.0,48.0,18.0,16.0,4.0,24.0,0.0,16.0,8.0,9.0,0.0,5.0,0.0,10.0,12.0,6.0,3.0,2.0,4.0,8.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,fib
0.0,63.0,23.0,9.0,0.0,0.0,32.0,0.0,15.0,18.0,16.0,9.0,9.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,8.0,0.0,hasCycle
0.0,36.0,12.0,8.0,3.0,4.0,8.0,0.0,8.0,9.0,4.0,5.0,3.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,hasCycle
